filename,index_in_file,class,cluster,small_cluster
./saved_dataset/poisoned_batch_127.pt,492,0,0,1
./saved_dataset/poisoned_batch_127.pt,495,0,0,1
./saved_dataset/poisoned_batch_127.pt,509,0,0,1
./saved_dataset/poisoned_batch_128.pt,7,0,0,1
./saved_dataset/poisoned_batch_128.pt,8,0,0,1
./saved_dataset/poisoned_batch_128.pt,12,0,0,1
./saved_dataset/poisoned_batch_128.pt,13,0,0,1
./saved_dataset/poisoned_batch_128.pt,18,0,0,1
./saved_dataset/poisoned_batch_128.pt,19,0,0,1
./saved_dataset/poisoned_batch_128.pt,20,0,0,1
./saved_dataset/poisoned_batch_128.pt,22,0,0,1
./saved_dataset/poisoned_batch_128.pt,30,0,0,1
./saved_dataset/poisoned_batch_128.pt,36,0,0,1
./saved_dataset/poisoned_batch_128.pt,46,0,0,1
./saved_dataset/poisoned_batch_128.pt,50,0,0,1
./saved_dataset/poisoned_batch_128.pt,72,0,0,1
./saved_dataset/poisoned_batch_128.pt,84,0,0,1
./saved_dataset/poisoned_batch_128.pt,96,0,0,1
./saved_dataset/poisoned_batch_128.pt,103,0,0,1
./saved_dataset/poisoned_batch_128.pt,126,0,0,1
./saved_dataset/poisoned_batch_128.pt,137,0,0,1
./saved_dataset/poisoned_batch_128.pt,139,0,0,1
./saved_dataset/poisoned_batch_128.pt,167,0,0,1
./saved_dataset/poisoned_batch_128.pt,169,0,0,1
./saved_dataset/poisoned_batch_128.pt,171,0,0,1
./saved_dataset/poisoned_batch_128.pt,179,0,0,1
./saved_dataset/poisoned_batch_128.pt,181,0,0,1
./saved_dataset/poisoned_batch_128.pt,182,0,0,1
./saved_dataset/poisoned_batch_128.pt,186,0,0,1
./saved_dataset/poisoned_batch_128.pt,196,0,0,1
./saved_dataset/poisoned_batch_128.pt,202,0,0,1
./saved_dataset/poisoned_batch_128.pt,207,0,0,1
./saved_dataset/poisoned_batch_128.pt,210,0,0,1
./saved_dataset/poisoned_batch_128.pt,211,0,0,1
./saved_dataset/poisoned_batch_128.pt,225,0,0,1
./saved_dataset/poisoned_batch_128.pt,243,0,0,1
./saved_dataset/poisoned_batch_128.pt,248,0,0,1
./saved_dataset/poisoned_batch_128.pt,272,0,0,1
./saved_dataset/poisoned_batch_128.pt,279,0,0,1
./saved_dataset/poisoned_batch_128.pt,286,0,0,1
./saved_dataset/poisoned_batch_128.pt,287,0,0,1
./saved_dataset/poisoned_batch_128.pt,288,0,0,1
./saved_dataset/poisoned_batch_128.pt,291,0,0,1
./saved_dataset/poisoned_batch_128.pt,304,0,0,1
./saved_dataset/poisoned_batch_128.pt,326,0,0,1
./saved_dataset/poisoned_batch_128.pt,339,0,0,1
./saved_dataset/poisoned_batch_128.pt,381,0,0,1
./saved_dataset/poisoned_batch_128.pt,384,0,0,1
./saved_dataset/poisoned_batch_128.pt,393,0,0,1
./saved_dataset/poisoned_batch_128.pt,399,0,0,1
./saved_dataset/poisoned_batch_128.pt,402,0,0,1
./saved_dataset/poisoned_batch_128.pt,419,0,0,1
./saved_dataset/poisoned_batch_128.pt,428,0,0,1
./saved_dataset/poisoned_batch_128.pt,429,0,0,1
./saved_dataset/poisoned_batch_128.pt,432,0,0,1
./saved_dataset/poisoned_batch_128.pt,434,0,0,1
./saved_dataset/poisoned_batch_128.pt,436,0,0,1
./saved_dataset/poisoned_batch_128.pt,438,0,0,1
./saved_dataset/poisoned_batch_128.pt,451,0,0,1
./saved_dataset/poisoned_batch_128.pt,461,0,0,1
./saved_dataset/poisoned_batch_128.pt,464,0,0,1
./saved_dataset/poisoned_batch_128.pt,468,0,0,1
./saved_dataset/poisoned_batch_128.pt,475,0,0,1
./saved_dataset/poisoned_batch_128.pt,479,0,0,1
./saved_dataset/poisoned_batch_128.pt,488,0,0,1
./saved_dataset/poisoned_batch_128.pt,489,0,0,1
./saved_dataset/poisoned_batch_128.pt,495,0,0,1
./saved_dataset/poisoned_batch_128.pt,502,0,0,1
./saved_dataset/poisoned_batch_129.pt,18,0,0,1
./saved_dataset/poisoned_batch_129.pt,20,0,0,1
./saved_dataset/poisoned_batch_129.pt,25,0,0,1
./saved_dataset/poisoned_batch_129.pt,28,0,0,1
./saved_dataset/poisoned_batch_129.pt,30,0,0,1
./saved_dataset/poisoned_batch_129.pt,36,0,0,1
./saved_dataset/poisoned_batch_129.pt,40,0,0,1
./saved_dataset/poisoned_batch_129.pt,43,0,0,1
./saved_dataset/poisoned_batch_129.pt,45,0,0,1
./saved_dataset/poisoned_batch_129.pt,46,0,0,1
./saved_dataset/poisoned_batch_129.pt,55,0,0,1
./saved_dataset/poisoned_batch_129.pt,58,0,0,1
./saved_dataset/poisoned_batch_129.pt,60,0,0,1
./saved_dataset/poisoned_batch_129.pt,61,0,0,1
./saved_dataset/poisoned_batch_129.pt,66,0,0,1
./saved_dataset/poisoned_batch_129.pt,70,0,0,1
./saved_dataset/poisoned_batch_129.pt,105,0,0,1
./saved_dataset/poisoned_batch_129.pt,114,0,0,1
./saved_dataset/poisoned_batch_129.pt,127,0,0,1
./saved_dataset/poisoned_batch_129.pt,151,0,0,1
./saved_dataset/poisoned_batch_129.pt,159,0,0,1
./saved_dataset/poisoned_batch_129.pt,165,0,0,1
./saved_dataset/poisoned_batch_129.pt,168,0,0,1
./saved_dataset/poisoned_batch_129.pt,190,0,0,1
./saved_dataset/poisoned_batch_129.pt,194,0,0,1
./saved_dataset/poisoned_batch_129.pt,198,0,0,1
./saved_dataset/poisoned_batch_129.pt,206,0,0,1
./saved_dataset/poisoned_batch_129.pt,224,0,0,1
./saved_dataset/poisoned_batch_129.pt,230,0,0,1
./saved_dataset/poisoned_batch_129.pt,233,0,0,1
./saved_dataset/poisoned_batch_129.pt,239,0,0,1
./saved_dataset/poisoned_batch_129.pt,240,0,0,1
./saved_dataset/poisoned_batch_129.pt,266,0,0,1
./saved_dataset/poisoned_batch_129.pt,267,0,0,1
./saved_dataset/poisoned_batch_129.pt,273,0,0,1
./saved_dataset/poisoned_batch_129.pt,276,0,0,1
./saved_dataset/poisoned_batch_129.pt,279,0,0,1
./saved_dataset/poisoned_batch_129.pt,280,0,0,1
./saved_dataset/poisoned_batch_129.pt,282,0,0,1
./saved_dataset/poisoned_batch_129.pt,294,0,0,1
./saved_dataset/poisoned_batch_129.pt,297,0,0,1
./saved_dataset/poisoned_batch_129.pt,309,0,0,1
./saved_dataset/poisoned_batch_129.pt,323,0,0,1
./saved_dataset/poisoned_batch_129.pt,333,0,0,1
./saved_dataset/poisoned_batch_129.pt,339,0,0,1
./saved_dataset/poisoned_batch_129.pt,357,0,0,1
./saved_dataset/poisoned_batch_129.pt,387,0,0,1
./saved_dataset/poisoned_batch_129.pt,390,0,0,1
./saved_dataset/poisoned_batch_129.pt,394,0,0,1
./saved_dataset/poisoned_batch_129.pt,396,0,0,1
./saved_dataset/poisoned_batch_129.pt,402,0,0,1
./saved_dataset/poisoned_batch_129.pt,417,0,0,1
./saved_dataset/poisoned_batch_129.pt,437,0,0,1
./saved_dataset/poisoned_batch_129.pt,448,0,0,1
./saved_dataset/poisoned_batch_129.pt,455,0,0,1
./saved_dataset/poisoned_batch_129.pt,463,0,0,1
./saved_dataset/poisoned_batch_129.pt,477,0,0,1
./saved_dataset/poisoned_batch_129.pt,504,0,0,1
./saved_dataset/poisoned_batch_129.pt,510,0,0,1
./saved_dataset/poisoned_batch_13.pt,9,0,0,1
./saved_dataset/poisoned_batch_13.pt,11,0,0,1
./saved_dataset/poisoned_batch_13.pt,23,0,0,1
./saved_dataset/poisoned_batch_13.pt,47,0,0,1
./saved_dataset/poisoned_batch_13.pt,70,0,0,1
./saved_dataset/poisoned_batch_13.pt,71,0,0,1
./saved_dataset/poisoned_batch_13.pt,78,0,0,1
./saved_dataset/poisoned_batch_13.pt,82,0,0,1
./saved_dataset/poisoned_batch_13.pt,83,0,0,1
./saved_dataset/poisoned_batch_13.pt,86,0,0,1
./saved_dataset/poisoned_batch_13.pt,101,0,0,1
./saved_dataset/poisoned_batch_13.pt,104,0,0,1
./saved_dataset/poisoned_batch_13.pt,121,0,0,1
./saved_dataset/poisoned_batch_13.pt,129,0,0,1
./saved_dataset/poisoned_batch_13.pt,132,0,0,1
./saved_dataset/poisoned_batch_13.pt,136,0,0,1
./saved_dataset/poisoned_batch_13.pt,147,0,0,1
./saved_dataset/poisoned_batch_13.pt,151,0,0,1
./saved_dataset/poisoned_batch_13.pt,172,0,0,1
./saved_dataset/poisoned_batch_13.pt,178,0,0,1
./saved_dataset/poisoned_batch_13.pt,187,0,0,1
./saved_dataset/poisoned_batch_13.pt,188,0,0,1
./saved_dataset/poisoned_batch_13.pt,190,0,0,1
./saved_dataset/poisoned_batch_13.pt,197,0,0,1
./saved_dataset/poisoned_batch_13.pt,203,0,0,1
./saved_dataset/poisoned_batch_13.pt,205,0,0,1
./saved_dataset/poisoned_batch_13.pt,211,0,0,1
./saved_dataset/poisoned_batch_13.pt,213,0,0,1
./saved_dataset/poisoned_batch_13.pt,217,0,0,1
./saved_dataset/poisoned_batch_13.pt,234,0,0,1
./saved_dataset/poisoned_batch_13.pt,243,0,0,1
./saved_dataset/poisoned_batch_13.pt,244,0,0,1
./saved_dataset/poisoned_batch_13.pt,246,0,0,1
./saved_dataset/poisoned_batch_13.pt,255,0,0,1
./saved_dataset/poisoned_batch_13.pt,262,0,0,1
./saved_dataset/poisoned_batch_13.pt,268,0,0,1
./saved_dataset/poisoned_batch_13.pt,271,0,0,1
./saved_dataset/poisoned_batch_13.pt,280,0,0,1
./saved_dataset/poisoned_batch_13.pt,294,0,0,1
./saved_dataset/poisoned_batch_13.pt,300,0,0,1
./saved_dataset/poisoned_batch_13.pt,317,0,0,1
./saved_dataset/poisoned_batch_13.pt,318,0,0,1
./saved_dataset/poisoned_batch_13.pt,323,0,0,1
./saved_dataset/poisoned_batch_13.pt,324,0,0,1
./saved_dataset/poisoned_batch_13.pt,326,0,0,1
./saved_dataset/poisoned_batch_13.pt,334,0,0,1
./saved_dataset/poisoned_batch_13.pt,349,0,0,1
./saved_dataset/poisoned_batch_13.pt,377,0,0,1
./saved_dataset/poisoned_batch_13.pt,394,0,0,1
./saved_dataset/poisoned_batch_13.pt,395,0,0,1
./saved_dataset/poisoned_batch_13.pt,404,0,0,1
./saved_dataset/poisoned_batch_13.pt,412,0,0,1
./saved_dataset/poisoned_batch_13.pt,415,0,0,1
./saved_dataset/poisoned_batch_13.pt,418,0,0,1
./saved_dataset/poisoned_batch_13.pt,425,0,0,1
./saved_dataset/poisoned_batch_13.pt,434,0,0,1
./saved_dataset/poisoned_batch_13.pt,439,0,0,1
./saved_dataset/poisoned_batch_13.pt,442,0,0,1
./saved_dataset/poisoned_batch_13.pt,445,0,0,1
./saved_dataset/poisoned_batch_13.pt,466,0,0,1
./saved_dataset/poisoned_batch_13.pt,469,0,0,1
./saved_dataset/poisoned_batch_13.pt,474,0,0,1
./saved_dataset/poisoned_batch_13.pt,486,0,0,1
./saved_dataset/poisoned_batch_13.pt,487,0,0,1
./saved_dataset/poisoned_batch_13.pt,500,0,0,1
./saved_dataset/poisoned_batch_13.pt,503,0,0,1
./saved_dataset/poisoned_batch_13.pt,504,0,0,1
./saved_dataset/poisoned_batch_13.pt,510,0,0,1
./saved_dataset/poisoned_batch_130.pt,4,0,0,1
./saved_dataset/poisoned_batch_130.pt,15,0,0,1
./saved_dataset/poisoned_batch_130.pt,20,0,0,1
./saved_dataset/poisoned_batch_130.pt,22,0,0,1
./saved_dataset/poisoned_batch_130.pt,31,0,0,1
./saved_dataset/poisoned_batch_130.pt,54,0,0,1
./saved_dataset/poisoned_batch_130.pt,72,0,0,1
./saved_dataset/poisoned_batch_130.pt,79,0,0,1
./saved_dataset/poisoned_batch_130.pt,81,0,0,1
./saved_dataset/poisoned_batch_130.pt,85,0,0,1
./saved_dataset/poisoned_batch_130.pt,90,0,0,1
./saved_dataset/poisoned_batch_130.pt,100,0,0,1
./saved_dataset/poisoned_batch_130.pt,101,0,0,1
./saved_dataset/poisoned_batch_130.pt,102,0,0,1
./saved_dataset/poisoned_batch_130.pt,113,0,0,1
./saved_dataset/poisoned_batch_130.pt,114,0,0,1
./saved_dataset/poisoned_batch_130.pt,122,0,0,1
./saved_dataset/poisoned_batch_130.pt,126,0,0,1
./saved_dataset/poisoned_batch_130.pt,138,0,0,1
./saved_dataset/poisoned_batch_130.pt,143,0,0,1
./saved_dataset/poisoned_batch_130.pt,153,0,0,1
./saved_dataset/poisoned_batch_130.pt,158,0,0,1
./saved_dataset/poisoned_batch_130.pt,185,0,0,1
./saved_dataset/poisoned_batch_130.pt,196,0,0,1
./saved_dataset/poisoned_batch_130.pt,197,0,0,1
./saved_dataset/poisoned_batch_130.pt,199,0,0,1
./saved_dataset/poisoned_batch_130.pt,202,0,0,1
./saved_dataset/poisoned_batch_130.pt,212,0,0,1
./saved_dataset/poisoned_batch_130.pt,213,0,0,1
./saved_dataset/poisoned_batch_130.pt,216,0,0,1
./saved_dataset/poisoned_batch_130.pt,233,0,0,1
./saved_dataset/poisoned_batch_130.pt,236,0,0,1
./saved_dataset/poisoned_batch_130.pt,269,0,0,1
./saved_dataset/poisoned_batch_130.pt,270,0,0,1
./saved_dataset/poisoned_batch_130.pt,278,0,0,1
./saved_dataset/poisoned_batch_130.pt,281,0,0,1
./saved_dataset/poisoned_batch_130.pt,306,0,0,1
./saved_dataset/poisoned_batch_130.pt,313,0,0,1
./saved_dataset/poisoned_batch_130.pt,317,0,0,1
./saved_dataset/poisoned_batch_130.pt,326,0,0,1
./saved_dataset/poisoned_batch_130.pt,361,0,0,1
./saved_dataset/poisoned_batch_130.pt,366,0,0,1
./saved_dataset/poisoned_batch_130.pt,367,0,0,1
./saved_dataset/poisoned_batch_130.pt,400,0,0,1
./saved_dataset/poisoned_batch_130.pt,402,0,0,1
./saved_dataset/poisoned_batch_130.pt,403,0,0,1
./saved_dataset/poisoned_batch_130.pt,416,0,0,1
./saved_dataset/poisoned_batch_130.pt,434,0,0,1
./saved_dataset/poisoned_batch_130.pt,444,0,0,1
./saved_dataset/poisoned_batch_130.pt,459,0,0,1
./saved_dataset/poisoned_batch_130.pt,470,0,0,1
./saved_dataset/poisoned_batch_130.pt,493,0,0,1
./saved_dataset/poisoned_batch_130.pt,498,0,0,1
./saved_dataset/poisoned_batch_130.pt,507,0,0,1
./saved_dataset/poisoned_batch_131.pt,7,0,0,1
./saved_dataset/poisoned_batch_131.pt,31,0,0,1
./saved_dataset/poisoned_batch_131.pt,43,0,0,1
./saved_dataset/poisoned_batch_131.pt,45,0,0,1
./saved_dataset/poisoned_batch_131.pt,47,0,0,1
./saved_dataset/poisoned_batch_131.pt,48,0,0,1
./saved_dataset/poisoned_batch_131.pt,50,0,0,1
./saved_dataset/poisoned_batch_131.pt,56,0,0,1
./saved_dataset/poisoned_batch_131.pt,63,0,0,1
./saved_dataset/poisoned_batch_131.pt,80,0,0,1
./saved_dataset/poisoned_batch_131.pt,99,0,0,1
./saved_dataset/poisoned_batch_131.pt,110,0,0,1
./saved_dataset/poisoned_batch_131.pt,112,0,0,1
./saved_dataset/poisoned_batch_131.pt,116,0,0,1
./saved_dataset/poisoned_batch_131.pt,119,0,0,1
./saved_dataset/poisoned_batch_131.pt,125,0,0,1
./saved_dataset/poisoned_batch_131.pt,138,0,0,1
./saved_dataset/poisoned_batch_131.pt,148,0,0,1
./saved_dataset/poisoned_batch_131.pt,154,0,0,1
./saved_dataset/poisoned_batch_131.pt,168,0,0,1
./saved_dataset/poisoned_batch_131.pt,186,0,0,1
./saved_dataset/poisoned_batch_131.pt,231,0,0,1
./saved_dataset/poisoned_batch_131.pt,238,0,0,1
./saved_dataset/poisoned_batch_131.pt,246,0,0,1
./saved_dataset/poisoned_batch_131.pt,248,0,0,1
./saved_dataset/poisoned_batch_131.pt,251,0,0,1
./saved_dataset/poisoned_batch_131.pt,285,0,0,1
./saved_dataset/poisoned_batch_131.pt,287,0,0,1
./saved_dataset/poisoned_batch_131.pt,305,0,0,1
./saved_dataset/poisoned_batch_131.pt,337,0,0,1
./saved_dataset/poisoned_batch_131.pt,345,0,0,1
./saved_dataset/poisoned_batch_131.pt,359,0,0,1
./saved_dataset/poisoned_batch_131.pt,375,0,0,1
./saved_dataset/poisoned_batch_131.pt,377,0,0,1
./saved_dataset/poisoned_batch_131.pt,390,0,0,1
./saved_dataset/poisoned_batch_131.pt,391,0,0,1
./saved_dataset/poisoned_batch_131.pt,392,0,0,1
./saved_dataset/poisoned_batch_131.pt,393,0,0,1
./saved_dataset/poisoned_batch_131.pt,404,0,0,1
./saved_dataset/poisoned_batch_131.pt,406,0,0,1
./saved_dataset/poisoned_batch_131.pt,411,0,0,1
./saved_dataset/poisoned_batch_131.pt,419,0,0,1
./saved_dataset/poisoned_batch_131.pt,424,0,0,1
./saved_dataset/poisoned_batch_131.pt,454,0,0,1
./saved_dataset/poisoned_batch_131.pt,456,0,0,1
./saved_dataset/poisoned_batch_131.pt,459,0,0,1
./saved_dataset/poisoned_batch_131.pt,463,0,0,1
./saved_dataset/poisoned_batch_131.pt,464,0,0,1
./saved_dataset/poisoned_batch_131.pt,466,0,0,1
./saved_dataset/poisoned_batch_131.pt,485,0,0,1
./saved_dataset/poisoned_batch_131.pt,501,0,0,1
./saved_dataset/poisoned_batch_132.pt,1,0,0,1
./saved_dataset/poisoned_batch_132.pt,23,0,0,1
./saved_dataset/poisoned_batch_132.pt,34,0,0,1
./saved_dataset/poisoned_batch_132.pt,35,0,0,1
./saved_dataset/poisoned_batch_132.pt,39,0,0,1
./saved_dataset/poisoned_batch_132.pt,54,0,0,1
./saved_dataset/poisoned_batch_132.pt,57,0,0,1
./saved_dataset/poisoned_batch_132.pt,66,0,0,1
./saved_dataset/poisoned_batch_132.pt,68,0,0,1
./saved_dataset/poisoned_batch_132.pt,82,0,0,1
./saved_dataset/poisoned_batch_132.pt,83,0,0,1
./saved_dataset/poisoned_batch_132.pt,111,0,0,1
./saved_dataset/poisoned_batch_132.pt,128,0,0,1
./saved_dataset/poisoned_batch_132.pt,133,0,0,1
./saved_dataset/poisoned_batch_132.pt,134,0,0,1
./saved_dataset/poisoned_batch_132.pt,137,0,0,1
./saved_dataset/poisoned_batch_132.pt,162,0,0,1
./saved_dataset/poisoned_batch_132.pt,163,0,0,1
./saved_dataset/poisoned_batch_132.pt,177,0,0,1
./saved_dataset/poisoned_batch_132.pt,183,0,0,1
./saved_dataset/poisoned_batch_132.pt,188,0,0,1
./saved_dataset/poisoned_batch_132.pt,213,0,0,1
./saved_dataset/poisoned_batch_132.pt,215,0,0,1
./saved_dataset/poisoned_batch_132.pt,226,0,0,1
./saved_dataset/poisoned_batch_132.pt,229,0,0,1
./saved_dataset/poisoned_batch_132.pt,237,0,0,1
./saved_dataset/poisoned_batch_132.pt,252,0,0,1
./saved_dataset/poisoned_batch_132.pt,260,0,0,1
./saved_dataset/poisoned_batch_132.pt,262,0,0,1
./saved_dataset/poisoned_batch_132.pt,263,0,0,1
./saved_dataset/poisoned_batch_132.pt,269,0,0,1
./saved_dataset/poisoned_batch_132.pt,281,0,0,1
./saved_dataset/poisoned_batch_132.pt,297,0,0,1
./saved_dataset/poisoned_batch_132.pt,300,0,0,1
./saved_dataset/poisoned_batch_132.pt,308,0,0,1
./saved_dataset/poisoned_batch_132.pt,311,0,0,1
./saved_dataset/poisoned_batch_132.pt,318,0,0,1
./saved_dataset/poisoned_batch_132.pt,323,0,0,1
./saved_dataset/poisoned_batch_132.pt,335,0,0,1
./saved_dataset/poisoned_batch_132.pt,341,0,0,1
./saved_dataset/poisoned_batch_132.pt,344,0,0,1
./saved_dataset/poisoned_batch_132.pt,348,0,0,1
./saved_dataset/poisoned_batch_132.pt,355,0,0,1
./saved_dataset/poisoned_batch_132.pt,368,0,0,1
./saved_dataset/poisoned_batch_132.pt,372,0,0,1
./saved_dataset/poisoned_batch_132.pt,387,0,0,1
./saved_dataset/poisoned_batch_132.pt,393,0,0,1
./saved_dataset/poisoned_batch_132.pt,401,0,0,1
./saved_dataset/poisoned_batch_132.pt,406,0,0,1
./saved_dataset/poisoned_batch_132.pt,407,0,0,1
./saved_dataset/poisoned_batch_132.pt,411,0,0,1
./saved_dataset/poisoned_batch_132.pt,418,0,0,1
./saved_dataset/poisoned_batch_132.pt,419,0,0,1
./saved_dataset/poisoned_batch_132.pt,423,0,0,1
./saved_dataset/poisoned_batch_132.pt,424,0,0,1
./saved_dataset/poisoned_batch_132.pt,426,0,0,1
./saved_dataset/poisoned_batch_132.pt,433,0,0,1
./saved_dataset/poisoned_batch_132.pt,444,0,0,1
./saved_dataset/poisoned_batch_132.pt,460,0,0,1
./saved_dataset/poisoned_batch_132.pt,461,0,0,1
./saved_dataset/poisoned_batch_132.pt,465,0,0,1
./saved_dataset/poisoned_batch_132.pt,469,0,0,1
./saved_dataset/poisoned_batch_132.pt,485,0,0,1
./saved_dataset/poisoned_batch_132.pt,495,0,0,1
./saved_dataset/poisoned_batch_133.pt,4,0,0,1
./saved_dataset/poisoned_batch_133.pt,19,0,0,1
./saved_dataset/poisoned_batch_133.pt,20,0,0,1
./saved_dataset/poisoned_batch_133.pt,27,0,0,1
./saved_dataset/poisoned_batch_133.pt,34,0,0,1
./saved_dataset/poisoned_batch_133.pt,39,0,0,1
./saved_dataset/poisoned_batch_133.pt,44,0,0,1
./saved_dataset/poisoned_batch_133.pt,56,0,0,1
./saved_dataset/poisoned_batch_133.pt,58,0,0,1
./saved_dataset/poisoned_batch_133.pt,65,0,0,1
./saved_dataset/poisoned_batch_133.pt,91,0,0,1
./saved_dataset/poisoned_batch_133.pt,95,0,0,1
./saved_dataset/poisoned_batch_133.pt,96,0,0,1
./saved_dataset/poisoned_batch_133.pt,112,0,0,1
./saved_dataset/poisoned_batch_133.pt,115,0,0,1
./saved_dataset/poisoned_batch_133.pt,123,0,0,1
./saved_dataset/poisoned_batch_133.pt,129,0,0,1
./saved_dataset/poisoned_batch_133.pt,132,0,0,1
./saved_dataset/poisoned_batch_133.pt,141,0,0,1
./saved_dataset/poisoned_batch_133.pt,142,0,0,1
./saved_dataset/poisoned_batch_133.pt,153,0,0,1
./saved_dataset/poisoned_batch_133.pt,160,0,0,1
./saved_dataset/poisoned_batch_133.pt,164,0,0,1
./saved_dataset/poisoned_batch_133.pt,192,0,0,1
./saved_dataset/poisoned_batch_133.pt,197,0,0,1
./saved_dataset/poisoned_batch_133.pt,206,0,0,1
./saved_dataset/poisoned_batch_133.pt,216,0,0,1
./saved_dataset/poisoned_batch_133.pt,222,0,0,1
./saved_dataset/poisoned_batch_133.pt,236,0,0,1
./saved_dataset/poisoned_batch_133.pt,238,0,0,1
./saved_dataset/poisoned_batch_133.pt,243,0,0,1
./saved_dataset/poisoned_batch_133.pt,249,0,0,1
./saved_dataset/poisoned_batch_133.pt,255,0,0,1
./saved_dataset/poisoned_batch_133.pt,266,0,0,1
./saved_dataset/poisoned_batch_133.pt,269,0,0,1
./saved_dataset/poisoned_batch_133.pt,289,0,0,1
./saved_dataset/poisoned_batch_133.pt,299,0,0,1
./saved_dataset/poisoned_batch_133.pt,313,0,0,1
./saved_dataset/poisoned_batch_133.pt,319,0,0,1
./saved_dataset/poisoned_batch_133.pt,332,0,0,1
./saved_dataset/poisoned_batch_133.pt,336,0,0,1
./saved_dataset/poisoned_batch_133.pt,340,0,0,1
./saved_dataset/poisoned_batch_133.pt,342,0,0,1
./saved_dataset/poisoned_batch_133.pt,346,0,0,1
./saved_dataset/poisoned_batch_133.pt,350,0,0,1
./saved_dataset/poisoned_batch_133.pt,356,0,0,1
./saved_dataset/poisoned_batch_133.pt,361,0,0,1
./saved_dataset/poisoned_batch_133.pt,365,0,0,1
./saved_dataset/poisoned_batch_133.pt,404,0,0,1
./saved_dataset/poisoned_batch_133.pt,416,0,0,1
./saved_dataset/poisoned_batch_133.pt,417,0,0,1
./saved_dataset/poisoned_batch_133.pt,418,0,0,1
./saved_dataset/poisoned_batch_133.pt,440,0,0,1
./saved_dataset/poisoned_batch_133.pt,462,0,0,1
./saved_dataset/poisoned_batch_133.pt,463,0,0,1
./saved_dataset/poisoned_batch_133.pt,468,0,0,1
./saved_dataset/poisoned_batch_133.pt,480,0,0,1
./saved_dataset/poisoned_batch_133.pt,484,0,0,1
./saved_dataset/poisoned_batch_133.pt,485,0,0,1
./saved_dataset/poisoned_batch_133.pt,487,0,0,1
./saved_dataset/poisoned_batch_133.pt,492,0,0,1
./saved_dataset/poisoned_batch_133.pt,494,0,0,1
./saved_dataset/poisoned_batch_133.pt,499,0,0,1
./saved_dataset/poisoned_batch_133.pt,505,0,0,1
./saved_dataset/poisoned_batch_133.pt,508,0,0,1
./saved_dataset/poisoned_batch_133.pt,510,0,0,1
./saved_dataset/poisoned_batch_134.pt,36,0,0,1
./saved_dataset/poisoned_batch_134.pt,37,0,0,1
./saved_dataset/poisoned_batch_134.pt,41,0,0,1
./saved_dataset/poisoned_batch_134.pt,46,0,0,1
./saved_dataset/poisoned_batch_134.pt,47,0,0,1
./saved_dataset/poisoned_batch_134.pt,54,0,0,1
./saved_dataset/poisoned_batch_134.pt,62,0,0,1
./saved_dataset/poisoned_batch_134.pt,63,0,0,1
./saved_dataset/poisoned_batch_134.pt,68,0,0,1
./saved_dataset/poisoned_batch_134.pt,69,0,0,1
./saved_dataset/poisoned_batch_134.pt,77,0,0,1
./saved_dataset/poisoned_batch_134.pt,83,0,0,1
./saved_dataset/poisoned_batch_134.pt,95,0,0,1
./saved_dataset/poisoned_batch_134.pt,96,0,0,1
./saved_dataset/poisoned_batch_134.pt,103,0,0,1
./saved_dataset/poisoned_batch_134.pt,108,0,0,1
./saved_dataset/poisoned_batch_134.pt,114,0,0,1
./saved_dataset/poisoned_batch_134.pt,118,0,0,1
./saved_dataset/poisoned_batch_134.pt,124,0,0,1
./saved_dataset/poisoned_batch_134.pt,138,0,0,1
./saved_dataset/poisoned_batch_134.pt,139,0,0,1
./saved_dataset/poisoned_batch_134.pt,156,0,0,1
./saved_dataset/poisoned_batch_134.pt,158,0,0,1
./saved_dataset/poisoned_batch_134.pt,161,0,0,1
./saved_dataset/poisoned_batch_134.pt,162,0,0,1
./saved_dataset/poisoned_batch_134.pt,173,0,0,1
./saved_dataset/poisoned_batch_134.pt,187,0,0,1
./saved_dataset/poisoned_batch_134.pt,191,0,0,1
./saved_dataset/poisoned_batch_134.pt,202,0,0,1
./saved_dataset/poisoned_batch_134.pt,216,0,0,1
./saved_dataset/poisoned_batch_134.pt,234,0,0,1
./saved_dataset/poisoned_batch_134.pt,237,0,0,1
./saved_dataset/poisoned_batch_134.pt,238,0,0,1
./saved_dataset/poisoned_batch_134.pt,239,0,0,1
./saved_dataset/poisoned_batch_134.pt,241,0,0,1
./saved_dataset/poisoned_batch_134.pt,251,0,0,1
./saved_dataset/poisoned_batch_134.pt,252,0,0,1
./saved_dataset/poisoned_batch_134.pt,259,0,0,1
./saved_dataset/poisoned_batch_134.pt,265,0,0,1
./saved_dataset/poisoned_batch_134.pt,277,0,0,1
./saved_dataset/poisoned_batch_134.pt,290,0,0,1
./saved_dataset/poisoned_batch_134.pt,297,0,0,1
./saved_dataset/poisoned_batch_134.pt,300,0,0,1
./saved_dataset/poisoned_batch_134.pt,305,0,0,1
./saved_dataset/poisoned_batch_134.pt,325,0,0,1
./saved_dataset/poisoned_batch_134.pt,330,0,0,1
./saved_dataset/poisoned_batch_134.pt,378,0,0,1
./saved_dataset/poisoned_batch_134.pt,382,0,0,1
./saved_dataset/poisoned_batch_134.pt,386,0,0,1
./saved_dataset/poisoned_batch_134.pt,388,0,0,1
./saved_dataset/poisoned_batch_134.pt,389,0,0,1
./saved_dataset/poisoned_batch_134.pt,394,0,0,1
